timestamp,standardised load [-],standardised forecast load [-],central valais solar production [kWh],sion area solar production [kWh],sierre area production [kWh],remote solar production [kWh]
22/02/2024 03:30,0.0618348112412682,0.246472656720943,0,0,0,0.232
22/02/2024 03:45,0.0506454697899175,0.246472656720943,0,0,0,0.249
22/02/2024 04:00,0.111886916208624,0.246472656720943,0,0,0,0.639
22/02/2024 04:15,0.0966632218097466,0.425881563282153,0,0,0,0.045
22/02/2024 04:30,0.128676631865796,0.425881563282153,0,0,0,0
22/02/2024 04:45,0.146951943890733,0.425881563282153,0,0,0,0
22/02/2024 05:00,0.175594713002463,0.425881563282153,0,0,0,0.575
22/02/2024 05:15,0.234487624919999,0.694994923123967,0,0,0,1.4
22/02/2024 05:30,0.302122840140927,0.694994923123967,0,0,0,0.175
22/02/2024 05:45,0.352872687504006,0.694994923123967,0,0,0,0.15
22/02/2024 06:00,0.413298784955052,0.694994923123967,0,0,0,0.275
22/02/2024 06:15,0.524038129275332,1.14351718952699,0,0,0,0.025
22/02/2024 06:30,0.604263800728322,1.14351718952699,0,0,0,0.125
22/02/2024 06:45,0.663666751105373,1.14351718952699,0,0,0,0.075
22/02/2024 07:00,0.746936062014587,1.14351718952699,0,0,0,0.1
22/02/2024 07:15,0.925939838704133,1.44253203379567,0,0,0,0.1
22/02/2024 07:30,1.07158466847519,1.44253203379567,0,0,0,0.316431
22/02/2024 07:45,1.18531832399778,1.44253203379567,0,0,0,1.248821
22/02/2024 08:00,1.33540087757431,1.44253203379567,0,0,0,9.727536
22/02/2024 08:15,1.4501086435288,1.47243351822254,0,0.6,0,53.102642
22/02/2024 08:30,1.4981776282837,1.47243351822254,0,0.8,0,104.982642
22/02/2024 08:45,1.51476979105101,1.47243351822254,0,1.2,0,146.501746
22/02/2024 09:00,1.61473770891683,1.47243351822254,0,1.8,0,180.139746
22/02/2024 09:15,1.64622897274405,1.3229260960882,7.125,2.8,0,306.296177
22/02/2024 09:30,1.72967552366414,1.3229260960882,0,3.6,0,339.274567
22/02/2024 09:45,1.7559660566861,1.3229260960882,0,3.2,0,282.27981
22/02/2024 10:00,1.83832733663434,1.3229260960882,0,2.8,0,248.351842
22/02/2024 10:15,1.7930646381374,1.20332015838073,12,7.2,0,612.384045
22/02/2024 10:30,1.73767346195811,1.20332015838073,25.5,9.6,2.4,940.552167
22/02/2024 10:45,1.69061958731467,1.20332015838073,57.375,14.2,7.8,1379.045045
22/02/2024 11:00,1.69661277791234,1.20332015838073,43.875,14.4,10.4,1404.198492
22/02/2024 11:15,1.75318546401534,1.02391125181952,30,10,9.2,1202.949898
22/02/2024 11:30,1.75141611524787,1.02391125181952,32.625,9.4,8,1233.478955
22/02/2024 11:45,1.71317880614719,1.02391125181952,67.875,15.4,15,1801.472215
22/02/2024 12:00,1.85892968266886,1.02391125181952,52.5,9.6,10,1226.977841
22/02/2024 12:15,1.6859779245559,1.08371422067325,56.625,10.8,8.4,1251.01767
22/02/2024 12:30,1.46997631947067,1.08371422067325,77.625,16.6,15,1739.108866
22/02/2024 12:45,1.36813526725413,1.08371422067325,67.875,16.6,15,1633.133589
22/02/2024 13:00,1.49768804733322,1.08371422067325,45,9,11.8,1080.331597
22/02/2024 13:15,1.57656403115891,1.08371422067325,24.75,5.6,4.2,711.177605
22/02/2024 13:30,1.7212356276852,1.08371422067325,15.75,4.8,0.8,543.692549
22/02/2024 13:45,1.80959228531969,1.08371422067325,9,5,0,473.338939
22/02/2024 14:00,1.77855975391154,1.08371422067325,20.625,6.2,0,610.624695
22/02/2024 14:15,1.78287025618638,1.14351718952699,16.125,4.8,0,520.615411
22/02/2024 14:30,1.7984113641593,1.14351718952699,8.25,3.8,0,411.641022
22/02/2024 14:45,1.80513912960545,1.14351718952699,2.25,3,0,318.626063
22/02/2024 15:00,1.76888643052434,1.14351718952699,1.5,2.6,0,270.800063
22/02/2024 15:15,1.74396758535924,1.02391125181952,1.125,2.4,0,246.336063
22/02/2024 15:30,1.73584089104509,1.02391125181952,2.25,2.4,0,239.672673
22/02/2024 15:45,1.68558889088657,1.02391125181952,0,1.4,0,178.315242
22/02/2024 16:00,1.72959513875265,1.02391125181952,0,1,0,110.097072
22/02/2024 16:15,1.67638155023461,1.11361570510012,0,0.8,0,81.284658
22/02/2024 16:30,1.65717335204546,1.11361570510012,0,0.8,0,73.280007
22/02/2024 16:45,1.61144918021362,1.11361570510012,0,0.6,0,56.452373
22/02/2024 17:00,1.57318781666632,1.11361570510012,0,0.6,0,46.966316
22/02/2024 17:15,1.56046585173971,1.47243351822254,0,0.4,0,38.723153
22/02/2024 17:30,1.59438529536738,1.47243351822254,0,0,0,21.799568
22/02/2024 17:45,1.61656992354606,1.47243351822254,0,0,0,18.084966
22/02/2024 18:00,1.74734140816466,1.47243351822254,0,0,0,19.038576
22/02/2024 18:15,1.77866778785553,1.4126305493688,0,0,0,18.013983
22/02/2024 18:30,1.85518909922183,1.4126305493688,0,0,0,16.342235
22/02/2024 18:45,1.85670756188658,1.4126305493688,0,0,0,15.566088
22/02/2024 19:00,1.86435448892829,1.4126305493688,0,0,0,14.815064
22/02/2024 19:15,1.78452571172905,1.11361570510012,0,0,0,12.818186
22/02/2024 19:30,1.73192767105584,1.11361570510012,0,0,0,11.250593
22/02/2024 19:45,1.70836393302943,1.11361570510012,0,0,0,9.705284
22/02/2024 20:00,1.57200475461525,1.11361570510012,0,0,0,7.996691
22/02/2024 20:15,1.52633650757863,0.844502345258308,0,0,0,6.123666
22/02/2024 20:30,1.45814474651818,0.844502345258308,0,0,0,5.717927
22/02/2024 20:45,1.37601869970333,0.844502345258308,0,0,0,4.311479
22/02/2024 21:00,1.28594541977353,0.844502345258308,0,0,0,1.78074
22/02/2024 21:15,1.21618222264682,0.665093438697099,0,0,0,0.886439
22/02/2024 21:30,1.17345967935714,0.665093438697099,0,0,0,0.487146
22/02/2024 21:45,1.11823536510074,0.665093438697099,0,0,0,0.316431
22/02/2024 22:00,1.08534047486853,0.665093438697099,0,0,0,1.025
22/02/2024 22:15,0.966315591284218,0.425881563282153,0,0,0,1.45
22/02/2024 22:30,0.944553275796626,0.425881563282153,0,0,0,0.9
22/02/2024 22:45,0.864294868566448,0.425881563282153,0,0,0,0.2
22/02/2024 23:00,0.774336327300521,0.425881563282153,0,0,0,0.2
22/02/2024 23:15,0.745664640409754,0.126866719013471,0,0,0,0.125
22/02/2024 23:30,0.693900718862651,0.126866719013471,0,0,0,0.2
22/02/2024 23:45,0.65029940574043,0.126866719013471,0,0,0,0.2
23/02/2024 00:00,0.613985722164053,0.126866719013471,0,0,0,0.125
23/02/2024 00:15,0.575076673504462,0.00726078130599768,0,0,0,0.175
23/02/2024 00:30,0.53220141616801,0.00726078130599768,0,0,0,0.1
23/02/2024 00:45,0.489390195843973,0.00726078130599768,0,0,0,0.175
23/02/2024 01:00,0.431938973903392,0.00726078130599768,0,0,0,0.925
23/02/2024 01:15,0.422470472535889,0.0371622657328659,0,0,0,1.25
23/02/2024 01:30,0.417842493190882,0.0371622657328659,0,0,0,0.125
23/02/2024 01:45,0.391437954062132,0.0371622657328659,0,0,0,0.125
23/02/2024 02:00,0.352084510172094,0.0371622657328659,0,0,0,0.15
23/02/2024 02:15,0.360047908928737,0.0969652345866024,0,0,0,0.15
23/02/2024 02:30,0.349627698325142,0.0969652345866024,0,0,0,0.175
23/02/2024 02:45,0.377516448665569,0.0969652345866024,0,0,0,0.1
23/02/2024 03:00,0.360927914583905,0.0969652345866024,0,0,0,0.15
23/02/2024 03:15,0.386875754345266,0.246472656720943,0,0,0,0.75
23/02/2024 03:30,0.386971241926375,0.246472656720943,0,0,0,1.4
23/02/2024 03:45,0.386622631768116,0.246472656720943,0,0,0,0.875
23/02/2024 04:00,0.387949309107202,0.246472656720943,0,0,0,0.175
23/02/2024 04:15,0.408732691985374,0.425881563282153,0,0,0,0.15
23/02/2024 04:30,0.454330664103768,0.425881563282153,0,0,0,0.25
23/02/2024 04:45,0.452680891463794,0.425881563282153,0,0,0,0.225
23/02/2024 05:00,0.487914296744687,0.425881563282153,0,0,0,0.125
23/02/2024 05:15,0.552937435644419,0.694994923123967,0,0,0,0.2
23/02/2024 05:30,0.607906022806912,0.694994923123967,0,0,0,0.125
23/02/2024 05:45,0.663210572641334,0.694994923123967,0,0,0,0.15
23/02/2024 06:00,0.725159350545669,0.694994923123967,0,0,0,0.675
23/02/2024 06:15,0.813779009107309,1.14351718952699,0,0,0,0
23/02/2024 06:30,0.873193328817321,1.14351718952699,0,0,0,0
23/02/2024 06:45,0.958773984315317,1.14351718952699,0,0,0,0.025
23/02/2024 07:00,1.03609187449083,1.14351718952699,0,0,0,0
23/02/2024 07:15,1.22624387066334,1.47243351822254,0,0,0,0
23/02/2024 07:30,1.32125832925122,1.47243351822254,0,0,0,2.461431
23/02/2024 07:45,1.47297689562345,1.47243351822254,0,0.4,0,27.739862
23/02/2024 08:00,1.59658223993826,1.47243351822254,0,1.4,0,129.067293
23/02/2024 08:15,1.68484234701956,1.29302461166133,0,2,0,244.098724
23/02/2024 08:30,1.71397630682599,1.29302461166133,0.375,2.2,0,277.800154
23/02/2024 08:45,1.66204420169602,1.29302461166133,0,2.6,0,436.12587
23/02/2024 09:00,1.57366518637233,1.29302461166133,22.125,3.2,0,893.479301
23/02/2024 09:15,1.45385953333673,0.874403829685176,85.5,3.4,0,1368.115301
23/02/2024 09:30,1.3300687121533,0.874403829685176,105.75,21.2,0,1898.443163
23/02/2024 09:45,1.32359667850447,0.874403829685176,115.125,31.6,0,2216.262552
23/02/2024 10:00,1.15277476485013,0.874403829685176,144,34.8,0,2953.974186
23/02/2024 10:15,1.19845004114236,0.63519195427023,139.5,31.4,1.6,2988.434495
23/02/2024 10:30,1.09600243871631,0.63519195427023,150.75,42,17.4,3536.232373
23/02/2024 10:45,0.945902473092776,0.63519195427023,193.5,45.8,33,4186.75482
23/02/2024 11:00,0.814970139868977,0.63519195427023,217.5,48.2,58.2,4844.802836
23/02/2024 11:15,0.70967770904041,0.0670637501597341,214.5,50.4,51.8,5216.074283
23/02/2024 11:30,0.681024668843417,0.0670637501597341,223.875,52.2,62.2,5480.797299
23/02/2024 11:45,0.705956898755342,0.0670637501597341,232.5,53.8,67.6,5671.1966
23/02/2024 12:00,0.582312506678715,0.0670637501597341,246.75,55.2,68.8,5836.245186
23/02/2024 12:15,0.358308084681,0.0670637501597341,237.75,56,72,5941.354771
23/02/2024 12:30,0.194382278795975,0.0670637501597341,238.5,56.8,72.8,6025.894925
23/02/2024 12:45,0.0938532939317565,0.0670637501597341,244.125,57,73.2,6064.14008
23/02/2024 13:00,0.0621058844065839,0.0670637501597341,248.625,57,73.4,6077.096372
23/02/2024 13:15,0.0712996086684648,0.336177110001548,241.5,56.6,73.6,6052.939665
23/02/2024 13:30,0.1137641295971,0.336177110001548,237,56,73.6,5983.169527
23/02/2024 13:45,0.154750884170192,0.336177110001548,237.75,55,70.4,5875.915527
23/02/2024 14:00,0.217327304754271,0.336177110001548,238.125,54,69,5753.259673
23/02/2024 14:15,0.203346904355122,0.545487500989626,214.875,53,65.6,5609.913389
23/02/2024 14:30,0.175235035705739,0.545487500989626,205.5,50.8,61.2,5390.012535
23/02/2024 14:45,0.202645301630502,0.545487500989626,195.75,47.6,55.4,5058.702535
23/02/2024 15:00,0.230407611207395,0.545487500989626,195.375,44.6,49.8,4716.088535
23/02/2024 15:15,0.252161726288733,0.784699376404571,173.25,41.4,47.4,4442.833966
23/02/2024 15:30,0.320272821408569,0.784699376404571,156,38,43.8,4119.930104
23/02/2024 15:45,0.384378347312552,0.784699376404571,139.875,34.4,41.2,3739.841568
23/02/2024 16:00,0.502941580008001,0.784699376404571,140.25,31.2,34,3115.804226
23/02/2024 16:15,0.606062430613736,1.08371422067325,123.375,29.2,27,2656.643592
23/02/2024 16:30,0.588480677295756,1.08371422067325,48.75,27,17,2351.326853
23/02/2024 16:45,0.665436236271916,1.08371422067325,65.625,20.8,11.6,1878.181405
23/02/2024 17:00,0.732728131502026,1.08371422067325,60,13.8,8.4,1342.09656
23/02/2024 17:15,0.902580214833269,1.59203945593001,47.25,8.2,6,856.87056
23/02/2024 17:30,1.06400534833884,1.59203945593001,0,3.4,5.2,401.647121
23/02/2024 17:45,1.2011463050871,1.59203945593001,0,1.4,3,189.891723
23/02/2024 18:00,1.36636359499902,1.59203945593001,0,0.8,0,77.137024
23/02/2024 18:15,1.47592867265665,1.53223648707628,0,0.2,0,18.387763
23/02/2024 18:30,1.55500669760717,1.53223648707628,0,0,0,12.580967
23/02/2024 18:45,1.65225692511547,1.53223648707628,0,0,0,17.65278
23/02/2024 19:00,1.69439434578427,1.53223648707628,0,0,0,16.313048
23/02/2024 19:15,1.6883345806811,1.23322164280759,0,0,0,16.695048
23/02/2024 19:30,1.68079664120103,1.23322164280759,0,0,0,14.022739
23/02/2024 19:45,1.62653805824046,1.23322164280759,0,0,0,13.768146
23/02/2024 20:00,1.56690328000338,1.23322164280759,0,0,0,13.00356
23/02/2024 20:15,1.44396518583666,1.02391125181952,0,0,0,11.097243
23/02/2024 20:30,1.38471141841663,1.02391125181952,0,0,0,7.25665
23/02/2024 20:45,1.30320680106864,1.02391125181952,0,0,0,5.950471
23/02/2024 21:00,1.25691286209416,1.02391125181952,0,0,0,4.764171
23/02/2024 21:15,1.14352387644285,0.784699376404571,0,0,0,3.232585
23/02/2024 21:30,1.12890430881826,0.784699376404571,0,0,0,2.634577
23/02/2024 21:45,1.06585376388539,0.784699376404571,0,0,0,1.882431
23/02/2024 22:00,1.06549757534768,0.784699376404571,0,0,0,2.212
23/02/2024 22:15,0.947758217737721,0.515586016562758,0,0,0,3.89
23/02/2024 22:30,0.907197004750987,0.515586016562758,0,0,0,3.714
23/02/2024 22:45,0.85255142587618,0.515586016562758,0,0,0,2.027
23/02/2024 23:00,0.802078081772493,0.515586016562758,0,0,0,1.513
23/02/2024 23:15,0.75716147593025,0.545487500989626,0,0,0,2.187
23/02/2024 23:30,0.721915083341202,0.545487500989626,0,0,0,2.662
23/02/2024 23:45,0.704855713774572,0.545487500989626,0,0,0,2.825
24/02/2024 00:00,0.669316050247157,0.545487500989626,0,0,0,2.612
24/02/2024 00:15,0.657635892022702,0.425881563282153,0,0,0,1.944
24/02/2024 00:30,0.616633738464766,0.425881563282153,0,0,0,2.896
24/02/2024 00:45,0.577568087209004,0.425881563282153,0,0,0,1.696
24/02/2024 01:00,0.564145116891631,0.425881563282153,0,0,0,1.464
24/02/2024 01:15,0.550941462171167,0.366078594428416,0,0,0,1.538
24/02/2024 01:30,0.46683980414792,0.366078594428416,0,0,0,2.274
24/02/2024 01:45,0.440365973114935,0.366078594428416,0,0,0,2.055
24/02/2024 02:00,0.433696929820822,0.366078594428416,0,0,0,1.041
24/02/2024 02:15,0.430198789844311,0.366078594428416,0,0,0,0.327
24/02/2024 02:30,0.403948481614082,0.366078594428416,0,0,0,0.213
24/02/2024 02:45,0.434031065215532,0.366078594428416,0,0,0,0.326
24/02/2024 03:00,0.425310967916169,0.366078594428416,0,0,0,1.582
24/02/2024 03:15,0.436869681581016,0.425881563282153,0,0,0,0.704
24/02/2024 03:30,0.44572221179623,0.425881563282153,0,0,0,0.15
24/02/2024 03:45,0.413720717845282,0.425881563282153,0,0,0,0.125
24/02/2024 04:00,0.407651638802062,0.425881563282153,0,0,0,0.125
24/02/2024 04:15,0.451973878634618,0.515586016562758,0,0,0,0.15
24/02/2024 04:30,0.433622510017007,0.515586016562758,0,0,0,0.15
24/02/2024 04:45,0.446130926910908,0.515586016562758,0,0,0,0.275
24/02/2024 05:00,0.446044933175526,0.515586016562758,0,0,0,0
24/02/2024 05:15,0.493975522258603,0.63519195427023,0,0,0,0.075
24/02/2024 05:30,0.500081620715372,0.63519195427023,0,0,0,0
24/02/2024 05:45,0.524265809898063,0.63519195427023,0,0,0,0
24/02/2024 06:00,0.562541536502772,0.63519195427023,0,0,0,0
24/02/2024 06:15,0.615660203025509,0.844502345258308,0,0,0,0.1
24/02/2024 06:30,0.559600215163925,0.844502345258308,0,0,0,0.001
24/02/2024 06:45,0.61658246417238,0.844502345258308,0,0,0,0
24/02/2024 07:00,0.599412300932268,0.844502345258308,0,0,0,0
24/02/2024 07:15,0.739660031093245,1.17341867395386,0,0,0,0
24/02/2024 07:30,0.773390594930646,1.17341867395386,0,0,0,2.706146
24/02/2024 07:45,0.878695262872473,1.17341867395386,0,1.2,0.2,74.228577
24/02/2024 08:00,0.971017922233503,1.17341867395386,0,1.8,1.2,177.773724
24/02/2024 08:15,1.06797862860205,1.23322164280759,0,2.8,2.2,268.01387
24/02/2024 08:30,1.05772572792175,1.23322164280759,12,2.8,3.8,393.346585
24/02/2024 08:45,1.09157492367583,1.23322164280759,0,3,2.8,542.102732
24/02/2024 09:00,1.05524029108342,1.23322164280759,34.125,3.2,2.4,867.674309
24/02/2024 09:15,1.07847332485729,0.81460086083144,96.375,4.4,2.8,1317.648618
24/02/2024 09:30,1.00178184976988,0.81460086083144,103.5,23.4,2.6,1770.83491
24/02/2024 09:45,0.933668001975673,0.81460086083144,107.25,29.4,4,2406.163292
24/02/2024 10:00,0.807740369398286,0.81460086083144,140.625,35,4.2,3069.276763
24/02/2024 10:15,0.625346349101293,0.485684532135889,166.875,39.8,5.2,3616.533617
24/02/2024 10:30,0.552652209899569,0.485684532135889,147.75,42.2,36.8,4000.033178
24/02/2024 10:45,0.424245096184698,0.485684532135889,164.625,46,61.6,4456.217048
24/02/2024 11:00,0.358083395431012,0.485684532135889,160.875,49,67.2,4881.738544
24/02/2024 11:15,0.273647432690068,0.246472656720943,199.875,49.8,70.4,5243.923991
24/02/2024 11:30,0.217966857659847,0.246472656720943,229.875,51.6,72,5500.944153
24/02/2024 11:45,0.226839485572751,0.246472656720943,228,53.8,74.4,5659.222316
24/02/2024 12:00,0.197055183223842,0.246472656720943,221.25,55.4,76,5819.346478
24/02/2024 12:15,0.102464309601157,0.0670637501597341,234.375,55.6,77.2,5876.304625
24/02/2024 12:30,0.170917615881426,0.0670637501597341,111,57.6,80.8,5277.382747
24/02/2024 12:45,0.126687947511897,0.0670637501597341,148.125,59.4,76.2,5260.260893
24/02/2024 13:00,0.116983863782341,0.0670637501597341,165,42.2,63.4,4878.462616
24/02/2024 13:15,0.138345783322769,0.156768203440339,171,54.4,55.2,4705.235845
24/02/2024 13:30,0.00337450779302473,0.156768203440339,193.875,49.8,82.6,5361.20017
24/02/2024 13:45,0.116300727845822,0.156768203440339,137.625,41,66.2,4755.989283
24/02/2024 14:00,0.0546019200538872,0.156768203440339,151.875,44.8,61.8,5003.795616
24/02/2024 14:15,0.146451172337109,0.276374141147812,160.5,49.2,65.2,4569.981966
24/02/2024 14:30,0.221563585944638,0.276374141147812,142.875,36.4,58.4,3832.404666
24/02/2024 14:45,0.248208108657208,0.276374141147812,143.25,33,53.6,3563.990829
24/02/2024 15:00,0.254907009237757,0.276374141147812,126.75,34.4,47.6,3652.971146
24/02/2024 15:15,0.19915419208545,0.545487500989626,147.75,33.2,40,3674.57578
24/02/2024 15:30,0.0852975198863599,0.545487500989626,169.5,41.4,42.4,4065.124088
24/02/2024 15:45,0.0864919830184499,0.545487500989626,165.75,28.4,51.6,3811.528105
24/02/2024 16:00,0.154988902901868,0.545487500989626,137.25,32.4,36.8,3417.521446
24/02/2024 16:15,0.215890528671457,0.904305314112044,124.125,25.6,31.8,2770.495691
24/02/2024 16:30,0.375417941893646,0.904305314112044,71.25,14,21.6,1860.718203
24/02/2024 16:45,0.527541399503131,0.904305314112044,47.625,9,15.6,1248.844902
24/02/2024 17:00,0.662476700953591,0.904305314112044,33,9,9.2,967.844171
24/02/2024 17:15,0.761911627688532,1.29302461166133,0,7.2,7.8,746.631301
24/02/2024 17:30,0.840712121683211,1.29302461166133,0,4.6,3.6,424.001439
24/02/2024 17:45,1.00223286505871,1.29302461166133,0,1.6,1.4,149.263154
24/02/2024 18:00,1.0985062741432,1.29302461166133,0,0.6,0,45.274016
24/02/2024 18:15,1.21888556170546,1.26312312723446,0,0.2,0,10.435179
24/02/2024 18:30,1.33309664455092,1.26312312723446,0,0,0,12.328967
24/02/2024 18:45,1.43735363475123,1.26312312723446,0,0,0,17.482617
24/02/2024 19:00,1.46159480111853,1.26312312723446,0,0,0,12.329674
24/02/2024 19:15,1.44759812337155,1.08371422067325,0,0,0,7.12261
24/02/2024 19:30,1.36933777675559,1.08371422067325,0,0,0,6.002301
24/02/2024 19:45,1.38553461973774,1.08371422067325,0,0,0,4.408293
24/02/2024 20:00,1.31152246688968,1.08371422067325,0,0,0,4.950724
24/02/2024 20:15,1.2544079225403,0.874403829685176,0,0,0,3.80287
24/02/2024 20:30,1.22852461482592,0.874403829685176,0,0,0,4.624585
24/02/2024 20:45,1.14310647059077,0.874403829685176,0,0,0,6.185724
24/02/2024 21:00,1.09482964069538,0.874403829685176,0,0,0,4.864724
24/02/2024 21:15,1.04274179722198,0.754797891977703,0,0,0,3.104146
24/02/2024 21:30,0.962955937520289,0.754797891977703,0,0,0,2.979146
24/02/2024 21:45,0.96191220594502,0.754797891977703,0,0,0,2.281715
24/02/2024 22:00,0.918066000048255,0.754797891977703,0,0,0,3.789
24/02/2024 22:15,0.885186635793122,0.515586016562758,0,0,0,3.468
24/02/2024 22:30,0.867062649131309,0.515586016562758,0,0,0,3.064
24/02/2024 22:45,0.806328868298613,0.515586016562758,0,0,0,1.46
24/02/2024 23:00,0.784068805554054,0.515586016562758,0,0,0,1.537
24/02/2024 23:15,0.700419144657787,0.515586016562758,0,0,0,1.701
24/02/2024 23:30,0.666477114049367,0.515586016562758,0,0,0,2.225
24/02/2024 23:45,0.621951507904449,0.515586016562758,0,0,0,1.786
25/02/2024 00:00,0.580001197365555,0.515586016562758,0,0,0,2.483
25/02/2024 00:15,0.596405739682296,0.425881563282153,0,0,0,2.01
25/02/2024 00:30,0.517958230023,0.425881563282153,0,0,0,2.489
25/02/2024 00:45,0.520821265349865,0.425881563282153,0,0,0,2.11
25/02/2024 01:00,0.464092884410037,0.425881563282153,0,0,0,1.062
25/02/2024 01:15,0.432866012545332,0.366078594428416,0,0,0,1.478
25/02/2024 01:30,0.446085914041421,0.366078594428416,0,0,0,0.731
25/02/2024 01:45,0.451769289434028,0.366078594428416,0,0,0,1.085
25/02/2024 02:00,0.403897698828694,0.366078594428416,0,0,0,1.763
25/02/2024 02:15,0.436735627162408,0.395980078855285,0,0,0,2.003
25/02/2024 02:30,0.400050882846097,0.395980078855285,0,0,0,0.655
25/02/2024 02:45,0.400813711116062,0.395980078855285,0,0,0,0.223
25/02/2024 03:00,0.418546907382573,0.395980078855285,0,0,0,0.127
25/02/2024 03:15,0.42067225772696,0.455783047709021,0,0,0,0.175
25/02/2024 03:30,0.416161988429049,0.455783047709021,0,0,0,0.15
25/02/2024 03:45,0.415746425140292,0.455783047709021,0,0,0,0.1
25/02/2024 04:00,0.399997179239211,0.455783047709021,0,0,0,0.175
25/02/2024 04:15,0.410025261325578,0.515586016562758,0,0,0,0.65
25/02/2024 04:30,0.434431374149495,0.515586016562758,0,0,0,1.425
25/02/2024 04:45,0.465661792390062,0.515586016562758,0,0,0,0.95
25/02/2024 05:00,0.492301822164247,0.515586016562758,0,0,0,0.125
25/02/2024 05:15,0.519812008639947,0.515586016562758,0,0,0,0.15
25/02/2024 05:30,0.543445994539949,0.515586016562758,0,0,0,0.175
25/02/2024 05:45,0.530678722780328,0.515586016562758,0,0,0,0.15
25/02/2024 06:00,0.583142980657222,0.515586016562758,0,0,0,0.15
25/02/2024 06:15,0.562358456024752,0.63519195427023,0,0,0,0.25
25/02/2024 06:30,0.541283538944667,0.63519195427023,0,0,0,0.15
25/02/2024 06:45,0.531939727493992,0.63519195427023,0,0,0,0.15
25/02/2024 07:00,0.533608347898784,0.63519195427023,0,0,0,0.275
25/02/2024 07:15,0.612623379995303,0.904305314112044,0,0,0,1.495715
25/02/2024 07:30,0.634520186143362,0.904305314112044,0,0.2,0,11.533146
25/02/2024 07:45,0.70178298839218,0.904305314112044,0,0.8,0,57.481577
25/02/2024 08:00,0.783200197452345,0.904305314112044,0,1.2,0.6,114.241008
25/02/2024 08:15,0.818604377898462,0.81460086083144,0,1.8,0.6,192.482008
25/02/2024 08:30,0.809792309997501,0.81460086083144,0,2.2,1.2,373.902585
25/02/2024 08:45,0.785622196963829,0.81460086083144,0,2.4,1.6,603.758325
25/02/2024 09:00,0.73022001126292,0.81460086083144,41.25,2.8,2.2,1065.597504
25/02/2024 09:15,0.713324586325247,0.575388985416494,101.25,7.2,2,1584.366804
25/02/2024 09:30,0.668868985827981,0.575388985416494,106.875,27.8,2.6,2156.621528
25/02/2024 09:45,0.590381306642095,0.575388985416494,141,32.8,3,2767.618162
25/02/2024 10:00,0.446562386570778,0.575388985416494,151.125,37.2,3.2,3338.498535
25/02/2024 10:15,0.413945434139914,0.336177110001548,165,39.8,4,3726.078007
25/02/2024 10:30,0.278659079106447,0.336177110001548,191.625,43.6,45.2,4228.550967
25/02/2024 10:45,0.232276864063846,0.336177110001548,194.25,46.4,64.6,4630.741252
25/02/2024 11:00,0.169874809703308,0.336177110001548,198.375,46.6,67.6,4884.780138
25/02/2024 11:15,0.0731564762540422,0.126866719013471,214.125,50.2,71,5279.854707
25/02/2024 11:30,0.0366098924387377,0.126866719013471,199.875,51,69.2,5339.300048
25/02/2024 11:45,0.00400260670414687,0.126866719013471,240.75,57.4,72.6,5847.596324
25/02/2024 12:00,-0.0153579633582413,0.126866719013471,266.625,57.4,74.4,5965.741365
25/02/2024 12:15,-0.118817354108017,0.0371622657328659,254.25,56.4,82.2,6022.025063
25/02/2024 12:30,-0.201434865591561,0.0371622657328659,238.5,58.2,80.2,6174.651291
25/02/2024 12:45,-0.264309916656839,0.0371622657328659,238.125,57.8,79.8,6127.402502
25/02/2024 13:00,-0.341116840623977,0.0371622657328659,240,57.2,78.2,6104.123657
25/02/2024 13:15,-0.407825619240246,0.186669687867207,253.125,56.8,78.2,6043.702584
25/02/2024 13:30,-0.414537444808685,0.186669687867207,232.5,56.2,77.4,5966.054202
25/02/2024 13:45,-0.352691912770584,0.186669687867207,223.5,55.2,75.8,5823.689251
25/02/2024 14:00,-0.362193530891993,0.186669687867207,222,54.2,72,5687.407316
25/02/2024 14:15,-0.357390117647954,0.30627562557468,231,53,70.2,5547.637755
25/02/2024 14:30,-0.376693925707031,0.30627562557468,220.5,51.4,66.2,5346.528609
25/02/2024 14:45,-0.324096685790436,0.30627562557468,198.75,46.2,62.4,4971.458486
25/02/2024 15:00,-0.175988566392383,0.30627562557468,160.875,35.6,60,4070.563852
25/02/2024 15:15,0.0221813023280721,0.455783047709021,122.25,27,46,3302.06008
25/02/2024 15:30,0.132121586787063,0.455783047709021,79.875,18.8,35.6,2731.848381
25/02/2024 15:45,0.224590475359697,0.455783047709021,96.75,22.8,27.8,2342.366154
25/02/2024 16:00,0.193713632909107,0.455783047709021,90.375,19,23.2,2166.233747
25/02/2024 16:15,0.321267210619681,0.844502345258308,63.75,13.4,25.4,1719.513065
25/02/2024 16:30,0.380388471045058,0.844502345258308,39.375,12.4,16.4,1288.64474
25/02/2024 16:45,0.429552895557759,0.844502345258308,39.375,11.4,12.4,1119.700089
25/02/2024 17:00,0.530542774060819,0.844502345258308,22.125,8,10.4,852.198722
25/02/2024 17:15,0.639903237824915,1.29302461166133,0,6.6,6.8,641.19626
25/02/2024 17:30,0.702546430457966,1.29302461166133,0,4.2,4.8,425.054902
25/02/2024 17:45,0.888316283094978,1.29302461166133,0,2.4,2.2,226.911163
25/02/2024 18:00,0.948396398421602,1.29302461166133,0,1,0.6,76.954016
25/02/2024 18:15,1.07626444066422,1.20332015838073,0,0,0,9.360886
